payment_id,subscription_id,payment_date,amount,payment_status
25814,3937,2025-12-14,9.99,Success
25815,3937,2026-01-13,9.99,Success
25816,3937,2026-02-12,9.99,Success
25817,3937,2026-03-14,9.99,Success
25818,3937,2026-04-13,9.99,Success
25819,3937,2026-05-13,9.99,Success
25820,3937,2026-06-12,9.99,Success
25821,3938,2026-02-18,0.0,Refunded
25822,3938,2026-03-20,24.99,Success
25823,3938,2026-04-19,24.99,Success
25824,3938,2026-05-19,24.99,Success
25825,3938,2026-06-18,24.99,Success
25826,3939,2025-09-01,9.99,Success
25827,3939,2025-10-01,9.99,Success
25828,3939,2025-10-31,9.99,Success
25829,3939,2025-11-30,9.99,Success
25830,3939,2025-12-30,9.99,Success
25831,3939,2026-01-29,9.99,Success
25832,3939,2026-02-28,9.99,Success
25833,3939,2026-03-30,0.0,Failed
25834,3939,2026-04-29,9.99,Success
25835,3939,2026-05-29,9.99,Success
25836,3939,2026-06-28,9.99,Success
25837,3940,2025-09-30,9.99,Success
25838,3940,2025-10-30,0.0,Failed
25839,3940,2025-11-29,0.0,Failed
25840,3940,2025-12-29,9.99,Success
25841,3940,2026-01-28,9.99,Success
25842,3940,2026-02-27,0.0,Failed
25843,3940,2026-03-29,9.99,Success
25844,3940,2026-04-28,9.99,Success
25845,3940,2026-05-28,9.99,Success
25846,3940,2026-06-27,9.99,Success
25847,3941,2026-01-08,9.99,Success
25848,3941,2026-02-07,9.99,Success
25849,3941,2026-03-09,9.99,Success
25850,3941,2026-04-08,9.99,Success
25851,3941,2026-05-08,9.99,Success
25852,3941,2026-06-07,9.99,Success
25853,3942,2025-08-02,24.99,Success
25854,3942,2025-09-01,0.0,Refunded
25855,3942,2025-10-01,24.99,Success
25856,3942,2025-10-31,0.0,Failed
25857,3942,2025-11-30,24.99,Success
25858,3942,2025-12-30,24.99,Success
25859,3942,2026-01-29,24.99,Success
25860,3942,2026-02-28,24.99,Success
25861,3942,2026-03-30,24.99,Success
25862,3942,2026-04-29,24.99,Success
25863,3942,2026-05-29,24.99,Success
25864,3942,2026-06-28,24.99,Success
25865,3943,2025-07-27,59.99,Success
25866,3943,2025-08-26,0.0,Failed
25867,3943,2025-09-25,59.99,Success
25868,3943,2025-10-25,59.99,Success
25869,3943,2025-11-24,59.99,Success
25870,3943,2025-12-24,59.99,Success
25871,3943,2026-01-23,59.99,Success
25872,3943,2026-02-22,59.99,Success
25873,3943,2026-03-24,59.99,Success
25874,3943,2026-04-23,59.99,Success
25875,3943,2026-05-23,59.99,Success
25876,3943,2026-06-22,59.99,Success
25877,3944,2025-04-07,9.99,Success
25878,3944,2025-05-07,9.99,Success
25879,3944,2025-06-06,9.99,Success
25880,3944,2025-07-06,0.0,Failed
25881,3944,2025-08-05,9.99,Success
25882,3944,2025-09-04,9.99,Success
25883,3944,2025-10-04,9.99,Success
25884,3944,2025-11-03,9.99,Success
25885,3944,2025-12-03,9.99,Success
25886,3944,2026-01-02,9.99,Success
25887,3944,2026-02-01,9.99,Success
25888,3944,2026-03-03,9.99,Success
25889,3944,2026-04-02,9.99,Success
25890,3944,2026-05-02,9.99,Success
25891,3944,2026-06-01,9.99,Success
25892,3945,2026-03-29,24.99,Success
25893,3945,2026-04-28,24.99,Success
25894,3945,2026-05-28,24.99,Success
25895,3945,2026-06-27,24.99,Success
25896,3946,2026-02-07,24.99,Success
25897,3946,2026-03-09,24.99,Success
25898,3946,2026-04-08,24.99,Success
25899,3946,2026-05-08,24.99,Success
25900,3946,2026-06-07,0.0,Failed
25901,3947,2025-11-12,9.99,Success
25902,3947,2025-12-12,9.99,Success
25903,3947,2026-01-11,9.99,Success
25904,3947,2026-02-10,9.99,Success
25905,3947,2026-03-12,9.99,Success
25906,3947,2026-04-11,9.99,Success
25907,3947,2026-05-11,9.99,Success
25908,3947,2026-06-10,9.99,Success
25909,3948,2025-11-13,9.99,Success
25910,3948,2025-12-13,9.99,Success
25911,3948,2026-01-12,9.99,Success
25912,3948,2026-02-11,9.99,Success
25913,3948,2026-03-13,9.99,Success
25914,3948,2026-04-12,9.99,Success
25915,3948,2026-05-12,9.99,Success
25916,3948,2026-06-11,9.99,Success
25917,3949,2025-04-28,24.99,Success
25918,3949,2025-05-28,24.99,Success
25919,3949,2025-06-27,24.99,Success
25920,3949,2025-07-27,24.99,Success
25921,3949,2025-08-26,24.99,Success
25922,3949,2025-09-25,24.99,Success
25923,3949,2025-10-25,0.0,Failed
25924,3949,2025-11-24,24.99,Success
25925,3949,2025-12-24,24.99,Success
25926,3949,2026-01-23,24.99,Success
25927,3949,2026-02-22,24.99,Success
25928,3949,2026-03-24,24.99,Success
25929,3949,2026-04-23,24.99,Success
25930,3949,2026-05-23,24.99,Success
25931,3949,2026-06-22,0.0,Refunded
25932,3950,2026-05-20,24.99,Success
25933,3950,2026-06-19,24.99,Success
25934,3951,2025-12-22,9.99,Success
25935,3951,2026-01-21,9.99,Success
25936,3951,2026-02-20,9.99,Success
25937,3951,2026-03-22,9.99,Success
25938,3951,2026-04-21,9.99,Success
25939,3951,2026-05-21,0.0,Refunded
25940,3951,2026-06-20,9.99,Success
25941,3952,2026-03-18,9.99,Success
25942,3952,2026-04-17,9.99,Success
25943,3952,2026-05-17,9.99,Success
25944,3952,2026-06-16,9.99,Success
25945,3953,2026-06-26,9.99,Success
25946,3954,2026-05-19,24.99,Success
25947,3954,2026-06-18,24.99,Success
25948,3955,2025-04-02,24.99,Success
25949,3955,2025-05-02,24.99,Success
25950,3955,2025-06-01,24.99,Success
25951,3955,2025-07-01,24.99,Success
25952,3955,2025-07-31,24.99,Success
25953,3955,2025-08-30,24.99,Success
25954,3955,2025-09-29,0.0,Refunded
25955,3955,2025-10-29,24.99,Success
25956,3955,2025-11-28,24.99,Success
25957,3955,2025-12-28,24.99,Success
25958,3955,2026-01-27,24.99,Success
25959,3955,2026-02-26,24.99,Success
25960,3955,2026-03-28,24.99,Success
25961,3955,2026-04-27,24.99,Success
25962,3955,2026-05-27,0.0,Failed
25963,3955,2026-06-26,24.99,Success
25964,3956,2025-04-26,24.99,Success
25965,3956,2025-05-26,24.99,Success
25966,3956,2025-06-25,0.0,Failed
25967,3956,2025-07-25,24.99,Success
25968,3956,2025-08-24,24.99,Success
25969,3956,2025-09-23,24.99,Success
25970,3956,2025-10-23,24.99,Success
25971,3956,2025-11-22,24.99,Success
25972,3956,2025-12-22,24.99,Success
25973,3956,2026-01-21,24.99,Success
25974,3956,2026-02-20,24.99,Success
25975,3956,2026-03-22,24.99,Success
25976,3956,2026-04-21,24.99,Success
25977,3956,2026-05-21,24.99,Success
25978,3956,2026-06-20,24.99,Success
25979,3957,2025-12-12,24.99,Success
25980,3957,2026-01-11,0.0,Refunded
25981,3957,2026-02-10,24.99,Success
25982,3957,2026-03-12,24.99,Success
25983,3957,2026-04-11,24.99,Success
25984,3957,2026-05-11,24.99,Success
25985,3957,2026-06-10,24.99,Success
25986,3958,2025-12-24,9.99,Success
25987,3958,2026-01-23,9.99,Success
25988,3958,2026-02-22,9.99,Success
25989,3958,2026-03-24,9.99,Success
25990,3958,2026-04-23,9.99,Success
25991,3958,2026-05-23,9.99,Success
25992,3959,2026-02-22,24.99,Success
25993,3959,2026-03-24,24.99,Success
25994,3959,2026-04-23,24.99,Success
25995,3959,2026-05-23,24.99,Success
25996,3959,2026-06-22,24.99,Success
25997,3960,2026-05-19,0.0,Failed
25998,3960,2026-06-18,24.99,Success
25999,3961,2025-08-31,9.99,Success
26000,3961,2025-09-30,0.0,Failed
26001,3961,2025-10-30,9.99,Success
26002,3961,2025-11-29,0.0,Failed
26003,3961,2025-12-29,9.99,Success
26004,3962,2025-09-15,9.99,Success
26005,3962,2025-10-15,9.99,Success
26006,3962,2025-11-14,9.99,Success
26007,3962,2025-12-14,9.99,Success
26008,3962,2026-01-13,9.99,Success
26009,3962,2026-02-12,9.99,Success
26010,3962,2026-03-14,9.99,Success
26011,3962,2026-04-13,9.99,Success
26012,3962,2026-05-13,9.99,Success
26013,3962,2026-06-12,9.99,Success
26014,3963,2025-05-13,24.99,Success
26015,3963,2025-06-12,24.99,Success
26016,3963,2025-07-12,24.99,Success
26017,3963,2025-08-11,24.99,Success
26018,3963,2025-09-10,24.99,Success
26019,3963,2025-10-10,24.99,Success
26020,3963,2025-11-09,24.99,Success
26021,3963,2025-12-09,24.99,Success
26022,3963,2026-01-08,24.99,Success
26023,3963,2026-02-07,24.99,Success
26024,3963,2026-03-09,24.99,Success
26025,3963,2026-04-08,24.99,Success
26026,3963,2026-05-08,24.99,Success
26027,3963,2026-06-07,0.0,Failed
26028,3964,2025-10-20,9.99,Success
26029,3964,2025-11-19,9.99,Success
26030,3964,2025-12-19,9.99,Success
26031,3964,2026-01-18,9.99,Success
26032,3964,2026-02-17,9.99,Success
26033,3964,2026-03-19,9.99,Success
26034,3964,2026-04-18,9.99,Success
26035,3964,2026-05-18,9.99,Success
26036,3964,2026-06-17,9.99,Success
26037,3965,2025-08-20,24.99,Success
26038,3965,2025-09-19,24.99,Success
26039,3965,2025-10-19,24.99,Success
26040,3965,2025-11-18,24.99,Success
26041,3965,2025-12-18,24.99,Success
26042,3965,2026-01-17,24.99,Success
26043,3965,2026-02-16,24.99,Success
26044,3965,2026-03-18,24.99,Success
26045,3965,2026-04-17,24.99,Success
26046,3965,2026-05-17,24.99,Success
26047,3965,2026-06-16,24.99,Success
26048,3966,2026-05-13,24.99,Success
26049,3966,2026-06-12,24.99,Success
26050,3967,2025-09-10,59.99,Success
26051,3967,2025-10-10,59.99,Success
26052,3967,2025-11-09,59.99,Success
26053,3967,2025-12-09,59.99,Success
26054,3967,2026-01-08,59.99,Success
26055,3967,2026-02-07,59.99,Success
26056,3967,2026-03-09,59.99,Success
26057,3967,2026-04-08,0.0,Failed
26058,3967,2026-05-08,59.99,Success
26059,3967,2026-06-07,0.0,Failed
26060,3968,2026-04-15,9.99,Success
26061,3968,2026-05-15,9.99,Success
26062,3968,2026-06-14,9.99,Success
26063,3969,2025-11-24,9.99,Success
26064,3969,2025-12-24,9.99,Success
26065,3969,2026-01-23,9.99,Success
26066,3969,2026-02-22,9.99,Success
26067,3969,2026-03-24,9.99,Success
26068,3969,2026-04-23,9.99,Success
26069,3969,2026-05-23,9.99,Success
26070,3969,2026-06-22,9.99,Success
26071,3970,2026-02-16,24.99,Success
26072,3970,2026-03-18,24.99,Success
26073,3970,2026-04-17,24.99,Success
26074,3970,2026-05-17,24.99,Success
26075,3970,2026-06-16,24.99,Success
26076,3971,2025-06-30,24.99,Success
26077,3971,2025-07-30,24.99,Success
26078,3971,2025-08-29,24.99,Success
26079,3971,2025-09-28,24.99,Success
26080,3971,2025-10-28,24.99,Success
26081,3972,2026-06-03,24.99,Success
26082,3973,2025-12-09,9.99,Success
26083,3973,2026-01-08,9.99,Success
26084,3973,2026-02-07,9.99,Success
26085,3973,2026-03-09,9.99,Success
26086,3973,2026-04-08,9.99,Success
26087,3973,2026-05-08,9.99,Success
26088,3973,2026-06-07,9.99,Success
26089,3974,2025-09-13,24.99,Success
26090,3974,2025-10-13,24.99,Success
26091,3974,2025-11-12,24.99,Success
26092,3974,2025-12-12,24.99,Success
26093,3974,2026-01-11,24.99,Success
26094,3974,2026-02-10,24.99,Success
26095,3974,2026-03-12,24.99,Success
26096,3974,2026-04-11,24.99,Success
26097,3974,2026-05-11,24.99,Success
26098,3974,2026-06-10,24.99,Success
26099,3975,2025-11-18,9.99,Success
26100,3975,2025-12-18,9.99,Success
26101,3975,2026-01-17,0.0,Failed
26102,3975,2026-02-16,9.99,Success
26103,3975,2026-03-18,9.99,Success
26104,3975,2026-04-17,9.99,Success
26105,3975,2026-05-17,9.99,Success
26106,3975,2026-06-16,9.99,Success
26107,3976,2026-03-19,9.99,Success
26108,3976,2026-04-18,9.99,Success
26109,3976,2026-05-18,9.99,Success
26110,3976,2026-06-17,0.0,Failed
26111,3977,2026-05-05,149.99,Success
26112,3977,2026-06-04,149.99,Success
26113,3978,2025-10-25,9.99,Success
26114,3978,2025-11-24,9.99,Success
26115,3978,2025-12-24,9.99,Success
26116,3978,2026-01-23,9.99,Success
26117,3978,2026-02-22,9.99,Success
26118,3978,2026-03-24,9.99,Success
26119,3978,2026-04-23,0.0,Failed
26120,3978,2026-05-23,9.99,Success
26121,3978,2026-06-22,9.99,Success
26122,3979,2026-01-14,24.99,Success
26123,3979,2026-02-13,24.99,Success
26124,3979,2026-03-15,24.99,Success
26125,3979,2026-04-14,24.99,Success
26126,3979,2026-05-14,24.99,Success
26127,3979,2026-06-13,24.99,Success
26128,3980,2025-08-21,9.99,Success
26129,3980,2025-09-20,0.0,Refunded
26130,3980,2025-10-20,9.99,Success
26131,3980,2025-11-19,9.99,Success
26132,3980,2025-12-19,9.99,Success
26133,3980,2026-01-18,9.99,Success
26134,3980,2026-02-17,9.99,Success
26135,3980,2026-03-19,9.99,Success
26136,3980,2026-04-18,9.99,Success
26137,3980,2026-05-18,9.99,Success
26138,3980,2026-06-17,9.99,Success
26139,3981,2025-05-04,24.99,Success
26140,3981,2025-06-03,24.99,Success
26141,3981,2025-07-03,24.99,Success
26142,3981,2025-08-02,24.99,Success
26143,3981,2025-09-01,0.0,Failed
26144,3981,2025-10-01,24.99,Success
26145,3981,2025-10-31,24.99,Success
26146,3981,2025-11-30,24.99,Success
26147,3981,2025-12-30,24.99,Success
26148,3981,2026-01-29,0.0,Failed
26149,3981,2026-02-28,0.0,Failed
26150,3981,2026-03-30,24.99,Success
26151,3981,2026-04-29,24.99,Success
26152,3981,2026-05-29,24.99,Success
26153,3981,2026-06-28,24.99,Success
26154,3982,2025-09-23,24.99,Success
26155,3982,2025-10-23,24.99,Success
26156,3982,2025-11-22,24.99,Success
26157,3982,2025-12-22,24.99,Success
26158,3982,2026-01-21,24.99,Success
26159,3982,2026-02-20,24.99,Success
26160,3982,2026-03-22,0.0,Failed
26161,3982,2026-04-21,0.0,Refunded
26162,3982,2026-05-21,24.99,Success
26163,3982,2026-06-20,24.99,Success
26164,3983,2026-04-22,24.99,Success
26165,3983,2026-05-22,0.0,Failed
26166,3984,2026-03-13,9.99,Success
26167,3984,2026-04-12,9.99,Success
26168,3984,2026-05-12,9.99,Success
26169,3984,2026-06-11,9.99,Success
26170,3985,2026-02-12,9.99,Success
26171,3985,2026-03-14,9.99,Success
26172,3985,2026-04-13,9.99,Success
26173,3985,2026-05-13,9.99,Success
26174,3985,2026-06-12,9.99,Success
26175,3986,2026-02-12,59.99,Success
26176,3986,2026-03-14,59.99,Success
26177,3986,2026-04-13,59.99,Success
26178,3986,2026-05-13,59.99,Success
26179,3986,2026-06-12,59.99,Success
26180,3987,2026-04-14,9.99,Success
26181,3987,2026-05-14,9.99,Success
26182,3987,2026-06-13,9.99,Success
26183,3988,2026-01-22,24.99,Success
26184,3988,2026-02-21,24.99,Success
26185,3988,2026-03-23,24.99,Success
26186,3988,2026-04-22,24.99,Success
26187,3988,2026-05-22,24.99,Success
26188,3988,2026-06-21,24.99,Success
26189,3989,2026-02-12,24.99,Success
26190,3989,2026-03-14,0.0,Failed
26191,3989,2026-04-13,0.0,Failed
26192,3989,2026-05-13,24.99,Success
26193,3989,2026-06-12,24.99,Success
26194,3990,2025-05-05,24.99,Success
26195,3990,2025-06-04,24.99,Success
26196,3990,2025-07-04,24.99,Success
26197,3990,2025-08-03,24.99,Success
26198,3990,2025-09-02,24.99,Success
26199,3990,2025-10-02,24.99,Success
26200,3990,2025-11-01,24.99,Success
26201,3990,2025-12-01,24.99,Success
26202,3990,2025-12-31,24.99,Success
26203,3990,2026-01-30,24.99,Success
26204,3990,2026-03-01,24.99,Success
26205,3990,2026-03-31,24.99,Success
26206,3990,2026-04-30,24.99,Success
26207,3990,2026-05-30,24.99,Success
26208,3990,2026-06-29,24.99,Success
26209,3991,2025-08-14,9.99,Success
26210,3991,2025-09-13,9.99,Success
26211,3991,2025-10-13,9.99,Success
26212,3991,2025-11-12,9.99,Success
26213,3991,2025-12-12,9.99,Success
26214,3991,2026-01-11,9.99,Success
26215,3991,2026-02-10,9.99,Success
26216,3991,2026-03-12,9.99,Success
26217,3991,2026-04-11,0.0,Refunded
26218,3991,2026-05-11,0.0,Refunded
26219,3991,2026-06-10,9.99,Success
26220,3992,2025-09-29,24.99,Success
26221,3992,2025-10-29,24.99,Success
26222,3992,2025-11-28,24.99,Success
26223,3992,2025-12-28,24.99,Success
26224,3992,2026-01-27,24.99,Success
26225,3992,2026-02-26,24.99,Success
26226,3992,2026-03-28,24.99,Success
26227,3992,2026-04-27,24.99,Success
26228,3992,2026-05-27,24.99,Success
26229,3992,2026-06-26,24.99,Success
26230,3993,2025-01-18,24.99,Success
26231,3993,2025-02-17,24.99,Success
26232,3993,2025-03-19,24.99,Success
26233,3993,2025-04-18,24.99,Success
26234,3993,2025-05-18,24.99,Success
26235,3993,2025-06-17,24.99,Success
26236,3993,2025-07-17,24.99,Success
26237,3993,2025-08-16,24.99,Success
26238,3993,2025-09-15,24.99,Success
26239,3993,2025-10-15,24.99,Success
26240,3993,2025-11-14,24.99,Success
26241,3993,2025-12-14,24.99,Success
26242,3993,2026-01-13,24.99,Success
26243,3993,2026-02-12,24.99,Success
26244,3993,2026-03-14,24.99,Success
26245,3993,2026-04-13,24.99,Success
26246,3993,2026-05-13,24.99,Success
26247,3993,2026-06-12,24.99,Success
26248,3994,2026-05-02,9.99,Success
26249,3994,2026-06-01,9.99,Success
26250,3995,2025-08-13,9.99,Success
26251,3995,2025-09-12,9.99,Success
26252,3995,2025-10-12,9.99,Success
26253,3995,2025-11-11,9.99,Success
26254,3995,2025-12-11,9.99,Success
26255,3995,2026-01-10,9.99,Success
26256,3995,2026-02-09,9.99,Success
26257,3995,2026-03-11,9.99,Success
26258,3995,2026-04-10,0.0,Failed
26259,3995,2026-05-10,9.99,Success
26260,3995,2026-06-09,9.99,Success
26261,3996,2026-01-26,59.99,Success
26262,3996,2026-02-25,59.99,Success
26263,3996,2026-03-27,0.0,Refunded
26264,3996,2026-04-26,59.99,Success
26265,3996,2026-05-26,59.99,Success
26266,3997,2025-11-05,24.99,Success
26267,3997,2025-12-05,24.99,Success
26268,3997,2026-01-04,24.99,Success
26269,3997,2026-02-03,24.99,Success
26270,3997,2026-03-05,24.99,Success
26271,3997,2026-04-04,24.99,Success
26272,3997,2026-05-04,0.0,Failed
26273,3997,2026-06-03,0.0,Failed
26274,3998,2026-06-04,24.99,Success
26275,3999,2025-09-07,9.99,Success
26276,3999,2025-10-07,9.99,Success
26277,3999,2025-11-06,0.0,Refunded
26278,3999,2025-12-06,9.99,Success
26279,3999,2026-01-05,9.99,Success
26280,3999,2026-02-04,9.99,Success
26281,3999,2026-03-06,9.99,Success
26282,3999,2026-04-05,9.99,Success
26283,3999,2026-05-05,9.99,Success
26284,3999,2026-06-04,9.99,Success
26285,4000,2026-05-26,9.99,Success
26286,4000,2026-06-25,9.99,Success
26287,4001,2025-10-23,59.99,Success
26288,4001,2025-11-22,59.99,Success
26289,4001,2025-12-22,59.99,Success
26290,4001,2026-01-21,59.99,Success
26291,4001,2026-02-20,59.99,Success
26292,4001,2026-03-22,59.99,Success
26293,4001,2026-04-21,59.99,Success
26294,4001,2026-05-21,59.99,Success
26295,4001,2026-06-20,0.0,Refunded
26296,4002,2025-12-02,24.99,Success
26297,4002,2026-01-01,24.99,Success
26298,4002,2026-01-31,24.99,Success
26299,4002,2026-03-02,24.99,Success
26300,4002,2026-04-01,24.99,Success
26301,4002,2026-05-01,24.99,Success
26302,4002,2026-05-31,24.99,Success
26303,4002,2026-06-30,24.99,Success
26304,4003,2025-05-20,9.99,Success
26305,4003,2025-06-19,9.99,Success
26306,4003,2025-07-19,9.99,Success
26307,4003,2025-08-18,9.99,Success
26308,4003,2025-09-17,9.99,Success
26309,4003,2025-10-17,9.99,Success
26310,4003,2025-11-16,9.99,Success
26311,4003,2025-12-16,9.99,Success
26312,4003,2026-01-15,9.99,Success
26313,4003,2026-02-14,9.99,Success
26314,4003,2026-03-16,9.99,Success
26315,4003,2026-04-15,9.99,Success
26316,4003,2026-05-15,9.99,Success
26317,4003,2026-06-14,9.99,Success
26318,4004,2026-01-03,24.99,Success
26319,4004,2026-02-02,24.99,Success
26320,4004,2026-03-04,24.99,Success
26321,4004,2026-04-03,24.99,Success
26322,4004,2026-05-03,24.99,Success
26323,4004,2026-06-02,24.99,Success
26324,4005,2025-07-10,9.99,Success
26325,4005,2025-08-09,9.99,Success
26326,4005,2025-09-08,9.99,Success
26327,4005,2025-10-08,9.99,Success
26328,4005,2025-11-07,0.0,Failed
26329,4006,2025-05-28,9.99,Success
26330,4006,2025-06-27,9.99,Success
26331,4006,2025-07-27,9.99,Success
26332,4006,2025-08-26,9.99,Success
26333,4006,2025-09-25,9.99,Success
26334,4006,2025-10-25,9.99,Success
26335,4006,2025-11-24,9.99,Success
26336,4006,2025-12-24,9.99,Success
26337,4006,2026-01-23,9.99,Success
26338,4006,2026-02-22,9.99,Success
26339,4006,2026-03-24,9.99,Success
26340,4006,2026-04-23,9.99,Success
26341,4006,2026-05-23,9.99,Success
26342,4006,2026-06-22,9.99,Success
26343,4007,2026-01-26,59.99,Success
26344,4007,2026-02-25,59.99,Success
26345,4007,2026-03-27,59.99,Success
26346,4007,2026-04-26,59.99,Success
26347,4007,2026-05-26,59.99,Success
26348,4007,2026-06-25,59.99,Success
26349,4008,2025-07-29,149.99,Success
26350,4008,2025-08-28,149.99,Success
26351,4008,2025-09-27,149.99,Success
26352,4008,2025-10-27,149.99,Success
26353,4008,2025-11-26,149.99,Success
26354,4008,2025-12-26,149.99,Success
26355,4008,2026-01-25,149.99,Success
26356,4008,2026-02-24,149.99,Success
26357,4008,2026-03-26,149.99,Success
26358,4008,2026-04-25,149.99,Success
26359,4008,2026-05-25,149.99,Success
26360,4008,2026-06-24,149.99,Success
26361,4009,2025-11-02,9.99,Success
26362,4009,2025-12-02,9.99,Success
26363,4009,2026-01-01,9.99,Success
26364,4009,2026-01-31,9.99,Success
26365,4009,2026-03-02,9.99,Success
26366,4009,2026-04-01,9.99,Success
26367,4009,2026-05-01,9.99,Success
26368,4009,2026-05-31,9.99,Success
26369,4009,2026-06-30,9.99,Success
26370,4010,2025-09-16,24.99,Success
26371,4010,2025-10-16,24.99,Success
26372,4010,2025-11-15,24.99,Success
26373,4010,2025-12-15,24.99,Success
26374,4010,2026-01-14,24.99,Success
26375,4010,2026-02-13,24.99,Success
26376,4010,2026-03-15,24.99,Success
26377,4010,2026-04-14,24.99,Success
26378,4010,2026-05-14,24.99,Success
26379,4010,2026-06-13,24.99,Success
26380,4011,2025-11-09,0.0,Failed
26381,4011,2025-12-09,9.99,Success
26382,4011,2026-01-08,9.99,Success
26383,4011,2026-02-07,9.99,Success
26384,4011,2026-03-09,9.99,Success
26385,4011,2026-04-08,9.99,Success
26386,4012,2025-09-12,9.99,Success
26387,4012,2025-10-12,9.99,Success
26388,4012,2025-11-11,9.99,Success
26389,4012,2025-12-11,9.99,Success
26390,4012,2026-01-10,9.99,Success
26391,4012,2026-02-09,9.99,Success
26392,4012,2026-03-11,9.99,Success
26393,4012,2026-04-10,9.99,Success
26394,4012,2026-05-10,9.99,Success
26395,4012,2026-06-09,9.99,Success
26396,4013,2025-12-03,9.99,Success
26397,4013,2026-01-02,9.99,Success
26398,4013,2026-02-01,9.99,Success
26399,4013,2026-03-03,0.0,Refunded
26400,4013,2026-04-02,9.99,Success
26401,4013,2026-05-02,9.99,Success
26402,4013,2026-06-01,0.0,Failed
26403,4014,2026-02-14,9.99,Success
26404,4014,2026-03-16,9.99,Success
26405,4014,2026-04-15,9.99,Success
26406,4015,2026-02-02,24.99,Success
26407,4015,2026-03-04,24.99,Success
26408,4015,2026-04-03,24.99,Success
26409,4015,2026-05-03,24.99,Success
26410,4015,2026-06-02,24.99,Success
26411,4016,2026-02-27,9.99,Success
26412,4016,2026-03-29,0.0,Failed
26413,4016,2026-04-28,9.99,Success
26414,4016,2026-05-28,9.99,Success
26415,4016,2026-06-27,9.99,Success
26416,4017,2026-06-03,9.99,Success
26417,4018,2026-03-29,0.0,Failed
26418,4018,2026-04-28,9.99,Success
26419,4018,2026-05-28,0.0,Failed
26420,4018,2026-06-27,9.99,Success
26421,4019,2025-07-11,0.0,Failed
26422,4019,2025-08-10,24.99,Success
26423,4019,2025-09-09,24.99,Success
26424,4019,2025-10-09,24.99,Success
26425,4019,2025-11-08,24.99,Success
26426,4019,2025-12-08,0.0,Failed
26427,4019,2026-01-07,24.99,Success
26428,4019,2026-02-06,24.99,Success
26429,4019,2026-03-08,24.99,Success
26430,4019,2026-04-07,0.0,Failed
26431,4019,2026-05-07,24.99,Success
26432,4019,2026-06-06,24.99,Success
26433,4020,2026-01-30,9.99,Success
26434,4020,2026-03-01,9.99,Success
26435,4020,2026-03-31,9.99,Success
26436,4020,2026-04-30,9.99,Success
26437,4020,2026-05-30,0.0,Failed
26438,4020,2026-06-29,9.99,Success
26439,4021,2026-05-04,9.99,Success
26440,4021,2026-06-03,9.99,Success
26441,4022,2026-01-15,59.99,Success
26442,4022,2026-02-14,59.99,Success
26443,4022,2026-03-16,59.99,Success
26444,4022,2026-04-15,59.99,Success
26445,4022,2026-05-15,59.99,Success
26446,4022,2026-06-14,0.0,Failed
26447,4023,2026-06-15,149.99,Success
26448,4024,2025-10-12,9.99,Success
26449,4024,2025-11-11,9.99,Success
26450,4024,2025-12-11,9.99,Success
26451,4024,2026-01-10,9.99,Success
26452,4024,2026-02-09,9.99,Success
26453,4024,2026-03-11,9.99,Success
26454,4024,2026-04-10,9.99,Success
26455,4024,2026-05-10,9.99,Success
26456,4024,2026-06-09,9.99,Success
26457,4025,2026-02-17,9.99,Success
26458,4025,2026-03-19,9.99,Success
26459,4025,2026-04-18,9.99,Success
26460,4025,2026-05-18,9.99,Success
26461,4025,2026-06-17,0.0,Failed
26462,4026,2026-06-02,9.99,Success
26463,4027,2025-11-13,9.99,Success
26464,4027,2025-12-13,9.99,Success
26465,4027,2026-01-12,9.99,Success
26466,4027,2026-02-11,9.99,Success
26467,4027,2026-03-13,9.99,Success
26468,4027,2026-04-12,9.99,Success
26469,4027,2026-05-12,9.99,Success
26470,4027,2026-06-11,9.99,Success
26471,4028,2025-06-12,9.99,Success
26472,4028,2025-07-12,9.99,Success
26473,4028,2025-08-11,0.0,Failed
26474,4028,2025-09-10,9.99,Success
26475,4028,2025-10-10,0.0,Failed
26476,4028,2025-11-09,9.99,Success
26477,4028,2025-12-09,9.99,Success
26478,4028,2026-01-08,9.99,Success
26479,4028,2026-02-07,9.99,Success
26480,4028,2026-03-09,9.99,Success
26481,4028,2026-04-08,9.99,Success
26482,4028,2026-05-08,9.99,Success
26483,4028,2026-06-07,9.99,Success
26484,4029,2026-01-30,9.99,Success
26485,4029,2026-03-01,9.99,Success
26486,4029,2026-03-31,9.99,Success
26487,4029,2026-04-30,9.99,Success
26488,4029,2026-05-30,9.99,Success
26489,4029,2026-06-29,9.99,Success
26490,4030,2026-04-22,24.99,Success
26491,4030,2026-05-22,24.99,Success
26492,4030,2026-06-21,24.99,Success
26493,4031,2026-02-14,9.99,Success
26494,4031,2026-03-16,9.99,Success
26495,4031,2026-04-15,9.99,Success
26496,4031,2026-05-15,9.99,Success
26497,4031,2026-06-14,9.99,Success
26498,4032,2025-05-15,9.99,Success
26499,4032,2025-06-14,9.99,Success
26500,4032,2025-07-14,9.99,Success
26501,4032,2025-08-13,9.99,Success
26502,4032,2025-09-12,9.99,Success
26503,4032,2025-10-12,9.99,Success
26504,4032,2025-11-11,9.99,Success
26505,4032,2025-12-11,9.99,Success
26506,4032,2026-01-10,9.99,Success
26507,4032,2026-02-09,9.99,Success
26508,4032,2026-03-11,9.99,Success
