subscription_id,user_id,tool_id,plan,monthly_price,start_date,end_date,status
3532,7425,30,Pro,24.99,2025-07-06,,Active
3533,7426,10,Pro,24.99,2025-08-08,,Active
3534,7429,18,Team,59.99,2025-10-29,,Active
3535,7429,2,Basic,9.99,2025-12-19,,Active
3536,7431,4,Pro,24.99,2026-06-15,,Active
3537,7433,11,Basic,9.99,2025-06-23,,Active
3538,7439,19,Pro,24.99,2026-04-26,,Active
3539,7439,4,Team,59.99,2026-05-13,,Active
3540,7444,5,Team,59.99,2026-02-08,2026-03-11,Cancelled
3541,7445,24,Enterprise,149.99,2025-08-20,,Active
3542,7446,27,Team,59.99,2026-02-28,,Active
3543,7449,18,Enterprise,149.99,2026-05-29,,Active
3544,7449,2,Basic,9.99,2026-06-02,,Active
3545,7450,19,Pro,24.99,2025-06-01,,Active
3546,7450,10,Basic,9.99,2025-08-05,,Active
3547,7454,11,Basic,9.99,2026-02-18,,Active
3548,7457,13,Basic,9.99,2025-12-12,,Active
3549,7460,21,Basic,9.99,2025-09-20,,Active
3550,7465,23,Pro,24.99,2025-10-14,,Active
3551,7465,3,Pro,24.99,2025-07-23,,Active
3552,7476,26,Enterprise,149.99,2025-12-07,,Active
3553,7482,20,Pro,24.99,2026-05-21,,Active
3554,7486,1,Pro,24.99,2025-04-21,,Active
3555,7486,4,Pro,24.99,2025-06-06,,Active
3556,7488,19,Basic,9.99,2026-04-23,,Active
3557,7489,6,Basic,9.99,2025-08-07,,Active
3558,7491,8,Pro,24.99,2025-08-10,,Active
3559,7493,7,Pro,24.99,2025-07-08,,Active
3560,7493,6,Basic,9.99,2025-04-14,,Active
3561,7495,22,Basic,9.99,2026-06-07,,Active
3562,7495,3,Team,59.99,2026-04-20,2026-06-05,Cancelled
3563,7497,22,Basic,9.99,2026-05-21,,Active
3564,7497,26,Team,59.99,2026-03-13,,Active
3565,7499,22,Pro,24.99,2026-05-15,,Active
3566,7499,20,Pro,24.99,2026-05-19,,Active
3567,7500,6,Basic,9.99,2026-04-08,,Active
3568,7501,3,Basic,9.99,2025-12-30,,Active
3569,7508,10,Enterprise,149.99,2025-12-13,,Active
3570,7509,1,Team,59.99,2026-04-21,2026-06-09,Cancelled
3571,7509,21,Pro,24.99,2026-05-26,,Active
3572,7510,26,Basic,9.99,2025-10-21,,Active
3573,7510,16,Basic,9.99,2026-02-14,,Active
3574,7512,28,Basic,9.99,2025-10-25,2026-04-19,Cancelled
3575,7513,11,Pro,24.99,2026-02-02,,Active
3576,7514,23,Basic,9.99,2025-11-11,,Active
3577,7518,24,Pro,24.99,2026-02-22,,Active
3578,7520,4,Basic,9.99,2026-04-30,,Active
3579,7523,3,Basic,9.99,2025-12-03,,Active
3580,7524,9,Pro,24.99,2026-04-10,,Active
3581,7526,9,Basic,9.99,2025-12-13,,Active
3582,7528,9,Basic,9.99,2025-09-30,,Active
3583,7528,1,Pro,24.99,2025-12-23,,Active
3584,7532,15,Basic,9.99,2026-06-13,,Active
3585,7535,25,Basic,9.99,2025-09-28,,Active
3586,7536,19,Pro,24.99,2025-05-29,,Active
3587,7536,10,Pro,24.99,2025-07-05,,Active
3588,7537,18,Basic,9.99,2025-10-18,,Active
3589,7539,3,Pro,24.99,2025-12-29,,Active
3590,7544,22,Pro,24.99,2026-03-03,,Active
3591,7544,23,Basic,9.99,2026-03-20,,Active
3592,7549,5,Basic,9.99,2025-04-28,2025-09-02,Cancelled
3593,7549,20,Basic,9.99,2025-09-27,2026-01-04,Cancelled
3594,7550,11,Basic,9.99,2026-04-23,,Active
3595,7550,15,Pro,24.99,2026-03-29,,Active
3596,7553,24,Basic,9.99,2025-05-12,,Active
3597,7554,9,Pro,24.99,2025-11-17,,Active
3598,7554,30,Basic,9.99,2026-03-05,,Active
3599,7556,6,Basic,9.99,2026-04-08,,Active
3600,7557,22,Enterprise,149.99,2026-04-07,,Active
3601,7560,7,Pro,24.99,2026-02-13,,Active
3602,7561,21,Basic,9.99,2026-06-11,,Active
3603,7562,9,Pro,24.99,2026-01-09,,Active
3604,7562,3,Basic,9.99,2025-11-17,,Active
3605,7568,11,Basic,9.99,2025-12-11,,Active
3606,7570,1,Pro,24.99,2025-11-27,,Active
3607,7570,18,Basic,9.99,2025-12-04,,Active
3608,7571,12,Pro,24.99,2026-04-15,,Active
3609,7572,4,Pro,24.99,2026-01-09,,Active
3610,7574,28,Basic,9.99,2026-01-10,,Active
3611,7577,19,Basic,9.99,2026-06-10,,Active
3612,7579,19,Basic,9.99,2025-08-24,,Active
3613,7580,8,Basic,9.99,2025-10-13,,Active
3614,7583,3,Team,59.99,2025-11-17,,Active
3615,7585,25,Pro,24.99,2026-03-17,,Active
3616,7588,27,Enterprise,149.99,2025-08-04,,Active
3617,7589,13,Basic,9.99,2026-05-05,,Active
3618,7590,15,Basic,9.99,2025-08-18,,Active
3619,7596,6,Pro,24.99,2026-01-04,2026-05-12,Cancelled
3620,7600,10,Basic,9.99,2026-06-08,,Active
3621,7603,19,Basic,9.99,2026-05-23,,Active
3622,7603,4,Team,59.99,2026-01-25,,Active
3623,7610,18,Team,59.99,2026-04-23,,Active
3624,7615,21,Pro,24.99,2026-02-26,,Active
3625,7618,18,Pro,24.99,2025-09-17,,Active
3626,7619,11,Basic,9.99,2026-03-24,,Active
3627,7624,10,Pro,24.99,2026-04-20,,Active
3628,7625,10,Basic,9.99,2025-12-13,,Active
3629,7625,5,Enterprise,149.99,2026-02-09,2026-06-30,Cancelled
3630,7627,29,Basic,9.99,2026-06-24,,Active
3631,7627,29,Pro,24.99,2025-11-17,,Active
3632,7634,2,Team,59.99,2026-01-30,,Active
3633,7635,8,Basic,9.99,2026-05-02,,Active
3634,7636,24,Team,59.99,2026-06-24,,Active
3635,7637,6,Basic,9.99,2025-11-26,,Active
3636,7637,3,Basic,9.99,2026-01-05,,Active
3637,7638,25,Pro,24.99,2025-10-30,,Active
3638,7640,10,Pro,24.99,2025-09-30,,Active
3639,7641,11,Pro,24.99,2025-12-24,,Active
3640,7641,22,Pro,24.99,2026-03-20,2026-04-24,Cancelled
3641,7643,16,Pro,24.99,2026-03-15,,Active
3642,7643,12,Basic,9.99,2026-04-06,,Active
3643,7645,11,Basic,9.99,2025-12-10,,Active
3644,7648,7,Pro,24.99,2025-04-03,2025-08-31,Cancelled
3645,7648,20,Pro,24.99,2025-01-27,,Active
3646,7652,19,Pro,24.99,2025-08-01,,Active
3647,7654,5,Pro,24.99,2025-11-14,,Active
3648,7656,18,Basic,9.99,2026-04-13,,Active
3649,7656,22,Basic,9.99,2026-01-12,,Active
3650,7657,24,Basic,9.99,2025-10-02,2026-02-08,Cancelled
3651,7657,5,Basic,9.99,2025-09-23,2025-12-01,Cancelled
3652,7659,30,Basic,9.99,2025-08-31,,Active
3653,7659,30,Basic,9.99,2025-07-13,,Active
3654,7660,9,Basic,9.99,2025-11-23,,Active
3655,7663,4,Basic,9.99,2026-05-20,,Active
3656,7663,2,Enterprise,149.99,2026-04-05,,Active
3657,7664,3,Pro,24.99,2025-07-05,,Active
3658,7664,2,Pro,24.99,2026-01-15,,Active
3659,7671,15,Team,59.99,2026-01-15,,Active
3660,7674,23,Pro,24.99,2026-02-15,2026-06-14,Cancelled
3661,7675,18,Team,59.99,2026-01-04,,Active
3662,7676,10,Team,59.99,2025-10-16,2026-03-26,Cancelled
3663,7681,4,Pro,24.99,2026-03-02,,Active
3664,7681,20,Pro,24.99,2025-11-22,,Active
3665,7687,1,Pro,24.99,2025-12-22,,Active
3666,7688,13,Basic,9.99,2025-12-27,,Active
3667,7689,20,Enterprise,149.99,2025-06-20,,Active
3668,7693,8,Pro,24.99,2025-07-11,,Active
3669,7694,8,Basic,9.99,2026-01-28,,Active
3670,7694,17,Team,59.99,2026-05-30,,Active
3671,7695,24,Team,59.99,2025-03-29,,Active
3672,7697,16,Pro,24.99,2025-08-21,,Active
3673,7697,12,Enterprise,149.99,2025-07-15,,Active
3674,7698,8,Pro,24.99,2025-07-23,,Active
3675,7698,21,Pro,24.99,2025-03-14,,Active
3676,7699,3,Basic,9.99,2025-12-04,,Active
3677,7702,10,Basic,9.99,2025-12-21,,Active
3678,7705,10,Enterprise,149.99,2025-05-19,2025-09-03,Cancelled
3679,7705,7,Team,59.99,2025-11-29,2026-05-11,Cancelled
3680,7714,10,Basic,9.99,2026-03-04,,Active
3681,7717,15,Enterprise,149.99,2025-08-06,,Active
3682,7719,21,Basic,9.99,2025-12-11,,Active
3683,7721,21,Basic,9.99,2025-09-29,,Active
3684,7722,25,Team,59.99,2025-05-28,,Active
3685,7722,24,Pro,24.99,2025-03-01,,Active
3686,7723,28,Pro,24.99,2025-09-02,,Active
3687,7723,5,Enterprise,149.99,2025-05-23,,Active
3688,7724,25,Basic,9.99,2025-04-23,,Active
3689,7725,24,Basic,9.99,2025-07-10,,Active
3690,7730,2,Basic,9.99,2025-08-25,,Active
3691,7730,20,Team,59.99,2025-10-30,2026-03-27,Cancelled
3692,7731,4,Pro,24.99,2025-08-17,,Active
3693,7732,23,Team,59.99,2026-02-10,,Active
3694,7733,22,Pro,24.99,2025-04-26,2025-07-29,Cancelled
3695,7734,27,Pro,24.99,2025-08-20,,Active
3696,7741,3,Pro,24.99,2025-03-21,,Active
3697,7741,25,Team,59.99,2025-09-02,,Active
3698,7742,20,Team,59.99,2026-04-22,,Active
3699,7749,28,Pro,24.99,2026-04-29,,Active
3700,7749,27,Basic,9.99,2026-06-02,,Active
3701,7750,27,Basic,9.99,2026-01-23,,Active
3702,7750,27,Basic,9.99,2025-09-05,,Active
3703,7751,25,Basic,9.99,2025-11-07,,Active
3704,7751,2,Pro,24.99,2026-02-20,,Active
3705,7752,4,Pro,24.99,2026-04-21,,Active
3706,7762,23,Team,59.99,2026-05-06,,Active
3707,7765,11,Basic,9.99,2026-05-02,,Active
3708,7765,7,Basic,9.99,2026-05-31,,Active
3709,7766,17,Pro,24.99,2026-04-13,,Active
3710,7781,8,Basic,9.99,2026-05-05,,Active
3711,7785,11,Pro,24.99,2025-04-19,,Active
3712,7788,18,Pro,24.99,2026-05-29,,Active
3713,7790,3,Basic,9.99,2026-01-11,2026-05-24,Cancelled
3714,7790,3,Team,59.99,2026-03-11,,Active
3715,7794,20,Basic,9.99,2026-01-13,,Active
3716,7794,9,Basic,9.99,2025-10-29,,Active
3717,7796,4,Basic,9.99,2026-04-06,,Active
3718,7797,20,Pro,24.99,2025-07-21,,Active
3719,7804,3,Basic,9.99,2025-09-17,,Active
3720,7809,9,Pro,24.99,2025-08-30,2025-09-29,Cancelled
3721,7809,6,Basic,9.99,2025-07-18,2026-01-04,Cancelled
3722,7812,7,Team,59.99,2026-03-24,,Active
3723,7814,29,Pro,24.99,2026-02-12,,Active
3724,7816,21,Team,59.99,2025-08-04,,Active
3725,7820,1,Basic,9.99,2026-06-15,,Active
3726,7820,21,Basic,9.99,2026-02-14,,Active
3727,7825,17,Basic,9.99,2025-06-10,,Active
3728,7832,21,Pro,24.99,2026-04-13,,Active
3729,7834,23,Basic,9.99,2026-06-21,,Active
3730,7836,5,Basic,9.99,2025-11-27,,Active
3731,7839,6,Basic,9.99,2025-07-08,,Active
3732,7840,12,Team,59.99,2025-07-09,,Active
3733,7842,25,Team,59.99,2026-04-09,,Active
3734,7842,3,Basic,9.99,2026-01-26,,Active
3735,7843,22,Basic,9.99,2026-02-10,,Active
3736,7848,3,Basic,9.99,2025-04-26,,Active
3737,7848,7,Team,59.99,2025-12-07,2026-05-02,Cancelled
3738,7851,3,Basic,9.99,2025-11-10,,Active
3739,7852,19,Pro,24.99,2025-10-07,,Active
3740,7852,1,Basic,9.99,2025-10-17,,Active
3741,7856,6,Basic,9.99,2026-02-23,,Active
3742,7861,30,Pro,24.99,2025-07-12,2025-11-09,Cancelled
3743,7862,10,Team,59.99,2025-11-17,,Active
3744,7868,2,Basic,9.99,2026-01-16,,Active
3745,7868,21,Basic,9.99,2026-06-12,,Active
3746,7871,17,Pro,24.99,2025-06-23,,Active
3747,7875,4,Basic,9.99,2026-02-12,,Active
3748,7881,9,Basic,9.99,2025-10-19,,Active
3749,7882,6,Basic,9.99,2025-09-14,,Active
3750,7888,24,Pro,24.99,2025-07-13,,Active
3751,7888,25,Pro,24.99,2025-10-04,,Active
3752,7889,21,Basic,9.99,2025-10-21,,Active
3753,7889,11,Basic,9.99,2025-09-27,,Active
3754,7890,3,Basic,9.99,2025-07-27,,Active
3755,7892,27,Team,59.99,2026-01-18,,Active
3756,7894,29,Team,59.99,2025-10-23,,Active
3757,7894,29,Pro,24.99,2026-02-25,,Active
3758,7896,3,Enterprise,149.99,2026-02-28,,Active
3759,7898,9,Pro,24.99,2026-03-30,,Active
3760,7899,26,Pro,24.99,2025-11-13,,Active
3761,7904,21,Pro,24.99,2025-10-11,,Active
3762,7906,24,Enterprise,149.99,2026-01-12,,Active
3763,7908,5,Pro,24.99,2025-09-09,2026-01-24,Cancelled
3764,7909,28,Basic,9.99,2026-02-28,,Active
3765,7910,22,Pro,24.99,2025-08-25,,Active
3766,7911,5,Pro,24.99,2026-01-13,,Active
3767,7914,15,Pro,24.99,2026-05-08,2026-06-07,Cancelled
3768,7914,14,Enterprise,149.99,2026-06-30,,Active
3769,7915,24,Team,59.99,2026-06-30,,Active
3770,7917,12,Basic,9.99,2025-12-04,,Active
3771,7917,27,Basic,9.99,2026-05-08,,Active
3772,7923,6,Basic,9.99,2026-05-05,,Active
3773,7925,15,Pro,24.99,2025-10-16,,Active
3774,7929,30,Team,59.99,2025-05-27,,Active
3775,7929,29,Team,59.99,2025-11-09,,Active
3776,7932,1,Pro,24.99,2026-02-23,,Active
3777,7933,23,Basic,9.99,2025-08-05,2025-10-08,Cancelled
3778,7936,28,Basic,9.99,2025-08-14,2025-11-19,Cancelled
3779,7939,29,Enterprise,149.99,2025-11-02,,Active
3780,7941,11,Team,59.99,2025-10-22,,Active
3781,7941,14,Team,59.99,2025-07-09,,Active
3782,7948,27,Basic,9.99,2025-03-02,,Active
3783,7949,18,Basic,9.99,2026-05-23,,Active
3784,7952,18,Basic,9.99,2025-11-09,,Active
3785,7952,18,Basic,9.99,2026-02-16,,Active
3786,7953,5,Team,59.99,2025-08-07,,Active
3787,7953,29,Basic,9.99,2026-02-18,2026-05-22,Cancelled
3788,7954,21,Pro,24.99,2026-04-30,,Active
3789,7963,11,Pro,24.99,2025-03-03,,Active
3790,7963,20,Basic,9.99,2025-02-16,,Active
3791,7964,21,Pro,24.99,2026-02-28,,Active
3792,7970,26,Basic,9.99,2026-05-06,,Active
3793,7970,13,Pro,24.99,2026-06-14,,Active
3794,7971,26,Pro,24.99,2025-05-12,,Active
3795,7973,26,Team,59.99,2026-04-24,,Active
3796,7974,18,Team,59.99,2025-08-14,,Active
3797,7975,27,Basic,9.99,2026-05-16,,Active
3798,7976,9,Pro,24.99,2026-05-23,,Active
3799,7977,10,Basic,9.99,2026-04-04,,Active
3800,7977,10,Team,59.99,2026-05-09,,Active
3801,7978,3,Basic,9.99,2025-07-31,,Active
3802,7979,20,Basic,9.99,2025-08-24,,Active
3803,7980,5,Pro,24.99,2026-02-12,,Active
3804,7981,29,Pro,24.99,2025-09-16,,Active
3805,7982,3,Basic,9.99,2025-04-21,,Active
3806,7994,4,Pro,24.99,2025-10-03,,Active
3807,7996,4,Basic,9.99,2026-04-09,,Active
3808,7997,18,Basic,9.99,2026-03-15,,Active
3809,7997,3,Basic,9.99,2026-05-08,,Active
3810,7999,23,Basic,9.99,2026-05-25,,Active
3811,8002,30,Pro,24.99,2026-02-05,,Active
3812,8003,23,Basic,9.99,2025-10-18,2026-04-02,Cancelled
3813,8005,28,Pro,24.99,2025-10-06,,Active
3814,8007,5,Pro,24.99,2025-08-24,,Active
3815,8007,10,Pro,24.99,2025-12-03,,Active
3816,8009,14,Pro,24.99,2025-09-29,,Active
3817,8010,8,Pro,24.99,2025-08-03,,Active
3818,8010,24,Team,59.99,2025-11-04,,Active
3819,8012,2,Pro,24.99,2025-10-06,,Active
3820,8020,24,Basic,9.99,2025-01-31,,Active
3821,8021,25,Pro,24.99,2025-07-30,2025-11-18,Cancelled
3822,8021,23,Basic,9.99,2026-01-12,,Active
3823,8023,11,Basic,9.99,2026-04-10,,Active
3824,8027,20,Team,59.99,2025-11-14,2026-03-01,Cancelled
3825,8030,11,Basic,9.99,2025-11-16,,Active
3826,8030,14,Pro,24.99,2025-09-18,,Active
3827,8032,22,Team,59.99,2026-06-22,,Active
3828,8032,24,Pro,24.99,2026-06-24,,Active
3829,8035,17,Pro,24.99,2025-12-10,,Active
3830,8038,21,Basic,9.99,2025-04-09,2025-07-10,Cancelled
3831,8043,3,Basic,9.99,2026-02-07,2026-05-07,Cancelled
3832,8043,2,Team,59.99,2025-12-16,,Active
3833,8044,11,Pro,24.99,2025-10-28,,Active
3834,8045,24,Team,59.99,2025-10-03,,Active
3835,8053,5,Pro,24.99,2026-01-13,2026-06-23,Cancelled
3836,8058,5,Pro,24.99,2026-06-17,,Active
3837,8062,24,Team,59.99,2025-02-17,,Active
3838,8063,21,Pro,24.99,2026-02-25,,Active
3839,8064,28,Pro,24.99,2026-02-10,,Active
3840,8071,20,Pro,24.99,2025-09-03,,Active
3841,8073,19,Basic,9.99,2026-04-25,,Active
3842,8073,21,Basic,9.99,2026-05-29,,Active
3843,8076,15,Basic,9.99,2025-05-07,,Active
3844,8076,5,Pro,24.99,2025-12-16,,Active
3845,8078,19,Team,59.99,2025-07-25,,Active
3846,8078,18,Pro,24.99,2025-11-04,2026-04-14,Cancelled
3847,8082,11,Pro,24.99,2026-06-29,,Active
3848,8084,5,Team,59.99,2026-01-26,,Active
3849,8088,15,Team,59.99,2025-10-31,,Active
3850,8089,8,Basic,9.99,2026-05-22,2026-06-28,Cancelled
3851,8095,2,Pro,24.99,2026-03-15,,Active
3852,8097,13,Team,59.99,2025-08-19,,Active
3853,8097,7,Basic,9.99,2025-10-03,,Active
3854,8100,7,Basic,9.99,2026-05-10,,Active
3855,8101,17,Pro,24.99,2026-02-14,,Active
3856,8103,7,Pro,24.99,2025-07-20,2025-12-22,Cancelled
3857,8103,27,Basic,9.99,2025-10-16,,Active
3858,8104,6,Pro,24.99,2026-01-12,,Active
3859,8114,25,Enterprise,149.99,2025-10-07,,Active
3860,8115,24,Team,59.99,2025-10-22,,Active
3861,8118,25,Team,59.99,2025-06-10,,Active
3862,8118,24,Basic,9.99,2025-08-21,,Active
3863,8119,30,Team,59.99,2025-12-15,,Active
3864,8119,23,Basic,9.99,2026-01-03,,Active
3865,8121,9,Pro,24.99,2025-12-01,,Active
3866,8121,7,Pro,24.99,2025-07-13,,Active
3867,8124,18,Basic,9.99,2025-11-02,,Active
3868,8127,23,Pro,24.99,2025-07-10,,Active
3869,8130,21,Pro,24.99,2026-04-17,,Active
3870,8140,29,Pro,24.99,2025-09-03,,Active
3871,8143,22,Basic,9.99,2026-05-06,,Active
3872,8146,11,Basic,9.99,2026-02-16,,Active
3873,8146,4,Team,59.99,2026-01-20,,Active
3874,8147,24,Enterprise,149.99,2026-01-09,,Active
3875,8149,25,Pro,24.99,2026-02-06,,Active
3876,8150,19,Basic,9.99,2026-02-25,,Active
3877,8160,12,Pro,24.99,2025-06-07,,Active
3878,8171,17,Pro,24.99,2025-12-21,,Active
3879,8172,14,Basic,9.99,2025-04-01,,Active
3880,8173,30,Pro,24.99,2025-07-18,,Active
3881,8177,30,Basic,9.99,2026-02-16,,Active
3882,8180,18,Pro,24.99,2026-05-15,,Active
3883,8186,2,Basic,9.99,2025-08-13,,Active
3884,8188,21,Basic,9.99,2026-02-28,,Active
3885,8188,20,Team,59.99,2026-03-09,,Active
3886,8192,26,Pro,24.99,2025-10-29,,Active
3887,8192,7,Pro,24.99,2025-05-13,,Active
3888,8193,4,Pro,24.99,2025-12-04,,Active
3889,8197,23,Pro,24.99,2026-02-21,,Active
3890,8203,15,Team,59.99,2026-06-18,,Active
3891,8205,8,Pro,24.99,2025-06-26,,Active
3892,8208,2,Team,59.99,2025-11-07,,Active
3893,8208,15,Basic,9.99,2025-08-22,,Active
3894,8209,4,Team,59.99,2025-11-27,2026-02-21,Cancelled
3895,8210,11,Basic,9.99,2025-11-07,,Active
3896,8210,21,Basic,9.99,2026-03-01,,Active
3897,8213,10,Pro,24.99,2026-05-14,,Active
3898,8221,10,Basic,9.99,2025-10-17,,Active
3899,8223,19,Pro,24.99,2026-02-25,,Active
3900,8226,12,Basic,9.99,2026-05-12,,Active
3901,8226,21,Pro,24.99,2026-04-02,,Active
3902,8230,7,Basic,9.99,2026-06-04,,Active
3903,8233,17,Pro,24.99,2026-06-14,,Active
3904,8234,25,Pro,24.99,2025-12-27,,Active
3905,8234,25,Team,59.99,2026-06-18,,Active
3906,8237,24,Basic,9.99,2025-08-17,,Active
3907,8238,14,Pro,24.99,2025-10-03,,Active
3908,8238,28,Basic,9.99,2025-10-19,,Active
3909,8239,4,Pro,24.99,2026-01-06,,Active
3910,8241,11,Team,59.99,2026-03-02,,Active
3911,8242,29,Pro,24.99,2025-09-15,2026-03-06,Cancelled
3912,8245,2,Team,59.99,2026-03-15,2026-04-20,Cancelled
3913,8245,21,Team,59.99,2025-07-01,,Active
3914,8250,16,Pro,24.99,2025-11-17,,Active
3915,8251,18,Basic,9.99,2025-12-09,,Active
3916,8252,9,Pro,24.99,2026-03-03,,Active
3917,8253,24,Basic,9.99,2026-01-18,2026-04-19,Cancelled
3918,8256,9,Basic,9.99,2025-05-26,,Active
3919,8256,19,Team,59.99,2026-01-18,,Active
3920,8257,29,Enterprise,149.99,2026-04-14,,Active
3921,8257,29,Basic,9.99,2026-03-23,,Active
3922,8264,18,Pro,24.99,2025-10-07,,Active
3923,8264,11,Pro,24.99,2025-06-22,,Active
3924,8265,12,Basic,9.99,2026-06-08,,Active
3925,8265,8,Basic,9.99,2026-05-13,,Active
3926,8269,24,Basic,9.99,2025-11-10,,Active
3927,8270,21,Basic,9.99,2025-12-25,,Active
3928,8270,10,Team,59.99,2026-06-10,,Active
3929,8272,26,Team,59.99,2026-04-23,,Active
3930,8274,5,Basic,9.99,2025-08-11,,Active
3931,8279,21,Pro,24.99,2025-05-30,2025-08-24,Cancelled
3932,8280,9,Team,59.99,2025-11-07,,Active
3933,8280,14,Team,59.99,2025-02-14,,Active
3934,8281,19,Team,59.99,2026-06-22,,Active
3935,8281,3,Basic,9.99,2026-05-18,,Active
3936,8285,16,Basic,9.99,2025-12-24,,Active
3937,8286,22,Basic,9.99,2025-11-14,,Active
3938,8289,24,Pro,24.99,2026-02-18,,Active
3939,8290,7,Basic,9.99,2025-09-01,,Active
3940,8290,25,Basic,9.99,2025-09-30,,Active
3941,8296,2,Basic,9.99,2026-01-08,,Active
3942,8297,5,Pro,24.99,2025-08-02,,Active
3943,8303,5,Team,59.99,2025-07-27,,Active
3944,8304,7,Basic,9.99,2025-04-07,,Active
3945,8305,2,Pro,24.99,2026-03-29,,Active
3946,8305,3,Pro,24.99,2026-02-07,,Active
3947,8307,5,Basic,9.99,2025-11-12,,Active
3948,8307,14,Basic,9.99,2025-11-13,,Active
3949,8309,5,Pro,24.99,2025-04-28,,Active
3950,8311,6,Pro,24.99,2026-05-20,,Active
3951,8315,29,Basic,9.99,2025-12-22,,Active
3952,8316,2,Basic,9.99,2026-03-18,,Active
3953,8316,10,Basic,9.99,2026-06-26,,Active
3954,8317,27,Pro,24.99,2026-05-19,,Active
3955,8318,3,Pro,24.99,2025-04-02,,Active
3956,8322,4,Pro,24.99,2025-04-26,,Active
3957,8325,2,Pro,24.99,2025-12-12,,Active
3958,8326,3,Basic,9.99,2025-12-24,2026-06-19,Cancelled
3959,8326,3,Pro,24.99,2026-02-22,,Active
3960,8333,27,Pro,24.99,2026-05-19,,Active
3961,8346,10,Basic,9.99,2025-08-31,2026-01-04,Cancelled
3962,8347,23,Basic,9.99,2025-09-15,,Active
3963,8347,19,Pro,24.99,2025-05-13,,Active
3964,8348,26,Basic,9.99,2025-10-20,,Active
3965,8358,5,Pro,24.99,2025-08-20,,Active
3966,8359,25,Pro,24.99,2026-05-13,,Active
3967,8359,4,Team,59.99,2025-09-10,,Active
3968,8361,22,Basic,9.99,2026-04-15,,Active
3969,8361,5,Basic,9.99,2025-11-24,,Active
3970,8364,14,Pro,24.99,2026-02-16,,Active
3971,8368,9,Pro,24.99,2025-06-30,2025-11-24,Cancelled
3972,8371,13,Pro,24.99,2026-06-03,,Active
3973,8374,9,Basic,9.99,2025-12-09,,Active
3974,8376,7,Pro,24.99,2025-09-13,,Active
3975,8378,16,Basic,9.99,2025-11-18,,Active
3976,8378,26,Basic,9.99,2026-03-19,,Active
3977,8380,25,Enterprise,149.99,2026-05-05,,Active
3978,8382,4,Basic,9.99,2025-10-25,,Active
3979,8384,15,Pro,24.99,2026-01-14,,Active
3980,8391,1,Basic,9.99,2025-08-21,,Active
3981,8396,15,Pro,24.99,2025-05-04,,Active
3982,8396,17,Pro,24.99,2025-09-23,,Active
3983,8397,27,Pro,24.99,2026-04-22,2026-06-15,Cancelled
3984,8400,12,Basic,9.99,2026-03-13,,Active
3985,8400,11,Basic,9.99,2026-02-12,,Active
3986,8403,23,Team,59.99,2026-02-12,,Active
3987,8404,2,Basic,9.99,2026-04-14,,Active
3988,8406,5,Pro,24.99,2026-01-22,,Active
3989,8406,6,Pro,24.99,2026-02-12,,Active
3990,8407,15,Pro,24.99,2025-05-05,,Active
3991,8408,1,Basic,9.99,2025-08-14,,Active
3992,8410,25,Pro,24.99,2025-09-29,,Active
3993,8412,10,Pro,24.99,2025-01-18,,Active
3994,8420,1,Basic,9.99,2026-05-02,,Active
3995,8421,19,Basic,9.99,2025-08-13,,Active
3996,8421,2,Team,59.99,2026-01-26,2026-06-10,Cancelled
3997,8422,11,Pro,24.99,2025-11-05,,Active
3998,8436,15,Pro,24.99,2026-06-04,,Active
3999,8439,19,Basic,9.99,2025-09-07,,Active
4000,8444,20,Basic,9.99,2026-05-26,,Active
4001,8449,9,Team,59.99,2025-10-23,,Active
4002,8449,21,Pro,24.99,2025-12-02,,Active
4003,8450,21,Basic,9.99,2025-05-20,,Active
4004,8453,11,Pro,24.99,2026-01-03,2026-06-08,Cancelled
4005,8455,8,Basic,9.99,2025-07-10,2025-11-16,Cancelled
4006,8456,5,Basic,9.99,2025-05-28,,Active
4007,8460,24,Team,59.99,2026-01-26,,Active
4008,8461,20,Enterprise,149.99,2025-07-29,,Active
4009,8464,18,Basic,9.99,2025-11-02,,Active
4010,8466,28,Pro,24.99,2025-09-16,,Active
4011,8475,3,Basic,9.99,2025-11-09,2026-05-05,Cancelled
4012,8477,7,Basic,9.99,2025-09-12,,Active
4013,8477,5,Basic,9.99,2025-12-03,,Active
4014,8481,21,Basic,9.99,2026-02-14,2026-05-12,Cancelled
4015,8482,9,Pro,24.99,2026-02-02,,Active
4016,8486,20,Basic,9.99,2026-02-27,,Active
4017,8490,10,Basic,9.99,2026-06-03,,Active
4018,8491,17,Basic,9.99,2026-03-29,,Active
4019,8492,9,Pro,24.99,2025-07-11,,Active
4020,8495,11,Basic,9.99,2026-01-30,,Active
4021,8497,11,Basic,9.99,2026-05-04,,Active
4022,8499,12,Team,59.99,2026-01-15,,Active
4023,8499,13,Enterprise,149.99,2026-06-15,,Active
4024,8500,25,Basic,9.99,2025-10-12,,Active
4025,8501,11,Basic,9.99,2026-02-17,,Active
4026,8502,12,Basic,9.99,2026-06-02,,Active
4027,8505,11,Basic,9.99,2025-11-13,,Active
4028,8506,30,Basic,9.99,2025-06-12,,Active
4029,8507,25,Basic,9.99,2026-01-30,,Active
4030,8507,21,Pro,24.99,2026-04-22,,Active
4031,8511,6,Basic,9.99,2026-02-14,,Active
4032,8517,28,Basic,9.99,2025-05-15,,Active
